repeat,seed,synth,downstream,regime,descriptor,r2,rmse
0,0,Bootstrapping,MLP,AUG,A_esters_flower,-0.2666282653808594,0.48175071639941586
0,0,Bootstrapping,MLP,AUG,A_esters_fruity,-0.3070249557495117,0.6217548283004877
0,0,Bootstrapping,MLP,AUG,F_malt_all,0.13008767366409302,0.714439027374987
0,0,Bootstrapping,MLP,AUG,F_malt_grain,-0.650719165802002,0.5251134545487888
0,0,Bootstrapping,MLP,AUG,F_malt_bread,-0.00018167495727539062,0.5486943906704863
0,0,Bootstrapping,MLP,AUG,F_malt_cara,-0.139731764793396,0.5902706395135235
0,0,Bootstrapping,MLP,AUG,F_malt_burn,0.12236207723617554,0.7883169220942722
0,0,Bootstrapping,MLP,AUG,F_hops_all,-0.4529452323913574,0.7596814420294553
0,0,Bootstrapping,MLP,AUG,F_hops_citrus,-0.7127059698104858,0.6211403883211783
0,0,Bootstrapping,MLP,AUG,F_hops_tropical,-0.21824944019317627,0.6142410736956929
0,0,Bootstrapping,MLP,AUG,F_hops_noble,-0.38725078105926514,0.7026748699887752
0,0,Bootstrapping,MLP,AUG,F_hops_woody,-0.7525681257247925,0.5650081084099997
0,0,Bootstrapping,MLP,AUG,F_esters_all,0.16690266132354736,0.5249198591281876
0,0,Bootstrapping,MLP,AUG,F_esters_ethac,-0.12915372848510742,0.5408657706495684
0,0,Bootstrapping,MLP,AUG,F_esters_isoaa,-0.45002079010009766,0.6468903802342494
0,0,Bootstrapping,MLP,AUG,F_esters_flower,-0.05953872203826904,0.4129279084636879
0,0,Bootstrapping,MLP,AUG,F_esters_fruity,0.1445329189300537,0.5205883371786307
0,0,Bootstrapping,MLP,AUG,acidity,0.20645207166671753,0.833939490796726
0,0,Bootstrapping,MLP,AUG,bitternes,-0.09887838363647461,0.7666613124231985
0,0,Bootstrapping,MLP,AUG,sweetness,0.20336312055587769,0.5941658822233239
0,0,Bootstrapping,MLP,AUG,X4vg,0.09476768970489502,0.5429027160448708
0,0,Bootstrapping,MLP,AUG,diacetyl,-1.018709421157837,0.5662286940517853
0,0,Bootstrapping,MLP,AUG,dms,0.01012808084487915,0.5688314410996989
0,0,Bootstrapping,MLP,AUG,metallic,-0.22640645503997803,0.4857128494906629
0,0,Bootstrapping,MLP,AUG,stale_hops,0.06579560041427612,0.44526344162936804
0,0,Bootstrapping,MLP,AUG,t2n,-0.33320820331573486,0.468798587188325
0,0,Bootstrapping,MLP,AUG,orange,-0.9254285097122192,0.5160036141949135
0,0,Bootstrapping,MLP,AUG,coriander,-0.1799846887588501,0.709152748144651
0,0,Bootstrapping,MLP,AUG,clove,-0.05934321880340576,0.4400088208842412
0,0,Bootstrapping,MLP,AUG,lactic,0.24701464176177979,0.8415856328675269
0,0,Bootstrapping,MLP,AUG,acetic,-0.21604931354522705,0.9046350098241006
0,0,Bootstrapping,MLP,AUG,barnyard,0.037142038345336914,0.46201686239433243
0,0,Bootstrapping,MLP,AUG,alcohol,0.3392390012741089,0.6509517963687317
0,0,Bootstrapping,MLP,AUG,aftertaste,0.13209861516952515,0.6535675766948261
0,0,Bootstrapping,MLP,AUG,body,0.1587929129600525,0.5879844514614054
0,0,Bootstrapping,MLP,AUG,co2,-0.13797593116760254,0.6045023188566249
0,0,Bootstrapping,MLP,AUG,overall,0.0650361180305481,0.5693544937695467
0,0,KDE,GBDT,TSTR,A_malt_all,-0.10757029056549072,0.8983413644855117
0,0,KDE,GBDT,TSTR,A_malt_grain,-0.08928346633911133,0.47100565515249476
0,0,KDE,GBDT,TSTR,A_malt_bread,-0.08512020111083984,0.5406985679360572
0,0,KDE,GBDT,TSTR,A_malt_cara,-0.09657549858093262,0.6229268499539286
0,0,KDE,GBDT,TSTR,A_malt_burn,0.04046088457107544,0.9642482263352428
0,0,KDE,GBDT,TSTR,A_hops_all,-0.09778082370758057,0.721500028513738
0,0,KDE,GBDT,TSTR,A_hops_citrus,0.020684123039245605,0.48865692945231726
0,0,KDE,GBDT,TSTR,A_hops_tropical,-0.0983743667602539,0.6111163909159028
0,0,KDE,GBDT,TSTR,A_hops_noble,-0.20083141326904297,0.6384286679904742
0,0,KDE,GBDT,TSTR,A_hops_woody,-0.021704673767089844,0.4269283311909481
0,0,KDE,GBDT,TSTR,A_esters_all,-0.254596471786499,0.6964644629797997
0,0,KDE,GBDT,TSTR,A_esters_ethac,-0.04230022430419922,0.4809885237399335
0,0,KDE,GBDT,TSTR,A_esters_isoaa,-0.06602895259857178,0.5136126930171652
0,0,KDE,GBDT,TSTR,A_esters_flower,-0.18689322471618652,0.4663410115582425
0,0,KDE,GBDT,TSTR,A_esters_fruity,-0.02111673355102539,0.5495597334338438
0,0,KDE,GBDT,TSTR,F_malt_all,-0.06838417053222656,0.7917556127139087
0,0,KDE,GBDT,TSTR,F_malt_grain,-0.08940839767456055,0.42659120777488446
0,0,KDE,GBDT,TSTR,F_malt_bread,-0.016543865203857422,0.5531642845987903
0,0,KDE,GBDT,TSTR,F_malt_cara,-0.05389583110809326,0.5676082616210153
0,0,KDE,GBDT,TSTR,F_malt_burn,-0.003719329833984375,0.8430421827290163
0,0,KDE,GBDT,TSTR,F_hops_all,-0.06179499626159668,0.6494223687350615
0,0,KDE,GBDT,TSTR,F_hops_citrus,-0.08990728855133057,0.49549942761319815
0,0,KDE,GBDT,TSTR,F_hops_tropical,-0.032821059226989746,0.5655659987305276
0,0,KDE,GBDT,TSTR,F_hops_noble,-0.2132587432861328,0.6571335748015426
0,0,KDE,GBDT,TSTR,F_hops_woody,-0.06568777561187744,0.44058755891415163
0,0,KDE,GBDT,TSTR,F_esters_all,0.005968570709228516,0.5733834763526803
0,0,KDE,GBDT,TSTR,F_esters_ethac,-0.0667945146560669,0.5257186149484071
